category,segment-number,filename_quic,filename_tcp,current-bitrate_quic,current-bitrate_tcp,last-bitrate_quic,last-bitrate_tcp,rebuffering_quic,rebuffering_tcp,throughput_quic,throughput_tcp,bitrate-variation_quic,bitrate-variation_tcp,buffer-length_quic,buffer-length_tcp,dropped-frames_quic,dropped-frames_tcp,cpu-pressure_quic,cpu-pressure_tcp,memory-pressure_quic,memory-pressure_tcp,latency_quic,latency_tcp,Best
midband-walk,108,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,122737,115297,0.0,0.0,17.852,16.722,0,0,7.35,10.51,0.0,0.0,0.02,0.014,1
midband-walk,108,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,125276,118623,0.0,0.0,17.747,17.501,0,0,7.21,8.76,0.0,0.0,0.016,0.013,1
midband-walk,108,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,123873,130201,0.0,0.0,17.761,17.885,0,10,8.03,10.6,0.0,0.0,0.016,0.009,1
midband-walk,108,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,121174,113870,0.0,0.0,17.802,17.461,0,0,8.54,11.92,0.0,0.0,0.023,0.014,1
midband-walk,108,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,137514,85888,0.0,0.0,17.853,16.44,0,0,6.44,13.16,0.0,0.0,0.01,0.02,1
midband-walk,108,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,130761,136565,0.0,0.0,17.895,17.762,0,0,9.24,10.6,0.0,0.0,0.009,0.01,0
midband-walk,108,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,40019.251,99933.667,40019.251,0.0,0.0,130880,115237,0.0,0.0,17.7,17.683,18,0,8.12,10.15,0.0,0.0,0.007,0.028,1
midband-walk,108,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,40019.251,99933.667,40019.251,0.0,0.0,128103,87773,0.0,0.0,17.808,17.521,14,0,8.43,10.02,0.0,0.0,0.009,0.008,1
midband-walk,109,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,148980,140545,0.0,0.0,17.952,17.634,0,0,7.51,13.14,0.0,0.0,0.007,0.012,1
midband-walk,109,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,120976,116433,0.0,0.0,17.967,17.824,0,0,8.25,12.49,0.0,0.0,0.009,0.02,0
midband-walk,109,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,126220,140220,0.0,0.0,17.897,17.646,0,11,8.23,10.96,0.0,0.0,0.007,0.015,0
midband-walk,109,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,128714,112116,0.0,0.0,17.651,16.467,0,0,7.37,10.63,0.0,0.0,0.012,0.019,1
midband-walk,109,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,121385,124526,0.0,0.0,17.877,17.683,0,0,7.27,8.9,0.0,0.0,0.013,0.025,0
midband-walk,109,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,126762,131081,0.0,0.0,17.761,17.761,0,10,8.19,10.71,0.0,0.0,0.006,0.01,1
midband-walk,109,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,115709,112597,0.0,0.0,17.842,17.5,0,0,8.56,11.99,0.0,0.0,0.009,0.016,0
midband-walk,109,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,135249,86054,0.0,0.0,17.95,15.957,0,0,6.49,12.95,0.0,0.0,0.01,0.02,1
midband-walk,109,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,124382,136673,0.0,0.0,17.783,17.906,0,0,9.16,10.52,0.0,0.0,0.008,0.017,0
midband-walk,109,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,40019.251,0.0,0.0,127593,117062,0.0,59914.416,17.901,17.418,18,0,8.12,10.08,0.0,0.0,0.008,0.0,1
midband-walk,109,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,79946.895,99933.667,40019.251,0.0,0.0,133006,89838,0.0,39927.644,17.922,17.558,14,0,8.48,9.92,0.0,0.0,0.017,0.0,1
midband-walk,110,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,154215,149359,0.0,0.0,17.562,17.51,0,0,7.55,13.0,0.0,0.0,0.008,0.01,0
midband-walk,110,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,127155,121442,0.0,0.0,17.561,17.829,0,0,8.24,12.61,0.0,0.0,0.02,0.017,0
midband-walk,110,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,123230,136556,0.0,0.0,17.559,17.706,0,11,8.29,10.96,0.0,0.0,0.014,0.013,0
midband-walk,110,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,130190,117798,0.0,0.0,17.983,16.85,0,0,7.37,10.97,0.0,0.0,0.007,0.013,1
midband-walk,110,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,125550,130770,0.0,0.0,17.787,17.855,0,0,7.52,8.9,0.0,0.0,0.013,0.014,0
midband-walk,110,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,125681,133033,0.0,0.0,17.975,17.73,0,10,8.22,10.69,0.0,0.0,0.009,0.015,0
midband-walk,110,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,115276,110197,0.0,0.0,17.998,17.438,0,0,8.57,12.06,0.0,0.0,0.014,0.015,0
midband-walk,110,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,138614,105726,0.0,0.0,17.556,16.381,0,0,6.61,12.99,0.0,0.0,0.014,0.022,1
midband-walk,110,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,118640,138687,0.0,0.0,17.866,17.873,0,0,9.09,10.76,0.0,0.0,0.013,0.016,0
midband-walk,110,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,129505,116860,0.0,0.0,17.973,17.583,18,0,8.18,9.98,0.0,0.0,0.01,0.012,1
midband-walk,110,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,79946.895,99933.667,79946.895,0.0,0.0,139673,93023,0.0,0.0,17.531,17.929,14,0,8.43,9.79,0.0,0.0,0.007,0.014,1
midband-walk,111,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,158306,155696,0.0,0.0,17.968,17.885,0,0,7.54,13.04,0.0,0.0,0.008,0.015,0
midband-walk,111,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,132489,119179,0.0,0.0,17.654,17.858,0,0,8.2,12.56,0.0,0.0,0.011,0.021,1
midband-walk,111,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,112528,132973,0.0,0.0,17.478,17.969,0,11,8.28,10.96,0.0,0.0,0.027,0.029,0
midband-walk,111,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,131868,124718,0.0,0.0,17.901,17.564,0,0,7.41,10.97,0.0,0.0,0.032,0.033,1
midband-walk,111,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,130634,137410,0.0,0.0,17.928,17.98,0,0,7.47,8.97,0.0,0.0,0.005,0.008,0
midband-walk,111,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,116149,134082,0.0,0.0,17.978,17.855,0,10,8.25,10.77,0.0,0.0,0.02,0.018,0
midband-walk,111,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,84140,92607,0.0,0.0,16.916,16.849,0,0,8.56,12.12,0.0,0.0,0.015,0.012,0
midband-walk,111,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,140460,117021,0.0,0.0,17.696,17.085,0,0,6.59,12.99,0.0,0.0,0.008,0.031,1
midband-walk,111,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,116547,142310,0.0,0.0,17.975,17.482,0,0,9.05,10.67,0.0,0.0,0.011,0.009,0
midband-walk,111,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,117482,124871,0.0,0.0,17.725,17.718,18,0,8.17,9.98,0.0,0.0,0.011,0.026,0
midband-walk,111,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,79946.895,99933.667,79946.895,0.0,0.0,146462,95982,0.0,0.0,17.938,17.896,14,0,8.38,9.8,0.0,0.0,0.005,0.012,1
midband-walk,112,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,158184,159993,0.0,0.0,17.514,17.792,0,0,7.81,13.07,0.0,0.0,0.008,0.012,0
midband-walk,112,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,137900,121722,0.0,0.0,17.576,17.843,0,0,8.19,12.57,0.0,0.0,0.01,0.015,1
midband-walk,112,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,114187,127302,0.0,0.0,17.642,17.708,0,11,8.33,11.02,0.0,0.0,0.012,0.016,0
midband-walk,112,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,133699,129212,0.0,0.0,17.979,17.819,0,0,7.41,11.1,0.0,0.0,0.011,0.016,0
midband-walk,112,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,132512,132896,0.0,0.0,17.537,17.999,0,0,7.42,9.07,0.0,0.0,0.005,0.014,0
midband-walk,112,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,113546,129456,0.0,0.0,17.635,17.849,0,10,8.27,10.84,0.0,0.0,0.012,0.026,0
midband-walk,112,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,84684,98166,0.0,0.0,16.483,16.805,0,0,8.5,12.08,0.0,0.0,0.015,0.025,0
midband-walk,112,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,139005,123663,0.0,0.0,17.945,17.623,0,0,6.63,13.15,0.0,0.0,0.018,0.013,1
midband-walk,112,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,125038,135713,0.0,0.0,17.661,17.46,0,0,8.99,10.52,0.0,0.0,0.008,0.011,0
midband-walk,112,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,115070,113562,0.0,0.0,17.858,17.452,18,0,8.2,10.18,0.0,0.0,0.013,0.033,0
midband-walk,112,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,79946.895,99933.667,79946.895,0.0,0.0,150852,98016,0.0,0.0,17.734,17.772,14,0,8.37,9.74,0.0,0.0,0.005,0.008,1
midband-walk,113,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,160442,160875,0.0,0.0,17.919,17.868,0,0,7.79,13.0,0.0,0.0,0.008,0.012,0
midband-walk,113,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,143885,127594,0.0,0.0,17.695,17.984,0,0,8.12,12.58,0.0,0.0,0.008,0.013,1
midband-walk,113,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,128464,122837,0.0,0.0,17.949,17.805,0,11,8.39,11.16,0.0,0.0,0.008,0.013,1
midband-walk,113,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,139818,130648,0.0,0.0,17.854,17.96,0,0,7.64,11.16,0.0,0.0,0.017,0.013,1
midband-walk,113,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,132936,131803,0.0,0.0,17.851,17.93,0,0,7.34,9.1,0.0,0.0,0.008,0.014,0
midband-walk,113,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,102942,134469,0.0,0.0,17.279,17.573,0,10,8.23,11.01,0.0,0.0,0.007,0.016,0
midband-walk,113,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,40019.251,99933.667,99933.667,99933.667,0.0,0.0,95681,111691,-59914.416,0.0,16.64,17.268,0,0,8.25,12.18,0.0,0.0,0.0,0.021,0
midband-walk,113,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,103666,119180,0.0,0.0,16.833,17.618,0,0,8.49,13.25,0.0,0.0,0.019,0.032,0
midband-walk,113,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,138837,130134,0.0,0.0,17.978,17.729,0,0,6.71,10.57,0.0,0.0,0.011,0.014,1
midband-walk,113,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,126660,120218,0.0,0.0,17.536,17.815,0,0,8.92,10.49,0.0,0.0,0.007,0.016,1
midband-walk,113,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,79946.895,99933.667,79946.895,0.0,0.0,122292,95918,0.0,0.0,17.84,17.821,18,0,8.26,9.65,0.0,0.0,0.059,0.032,1
midband-walk,114,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,162760,162740,0.0,0.0,17.529,17.477,0,0,7.79,13.03,0.0,0.0,0.01,0.013,0
midband-walk,114,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,150241,132407,0.0,0.0,16.779,17.484,0,0,8.12,12.55,0.0,0.0,0.013,0.011,1
midband-walk,114,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,117276,112340,0.0,0.0,17.785,17.758,0,11,8.34,11.18,0.0,0.0,0.006,0.015,1
midband-walk,114,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,135983,130369,0.0,0.0,17.953,17.881,0,0,7.64,11.15,0.0,0.0,0.007,0.02,0
midband-walk,114,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,135464,133203,0.0,0.0,17.552,17.808,0,0,7.43,9.23,0.0,0.0,0.012,0.016,0
midband-walk,114,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,40019.251,99933.667,40019.251,99933.667,0.0,0.0,88963,126528,0.0,0.0,17.348,17.445,0,10,8.25,10.98,0.0,0.0,0.168,0.011,0
midband-walk,114,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,116185,116727,0.0,0.0,17.823,17.77,0,0,8.5,12.33,0.0,0.0,0.069,0.019,0
midband-walk,114,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,143053,124420,0.0,0.0,17.805,17.609,0,0,6.75,13.3,0.0,0.0,0.008,0.022,1
midband-walk,114,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,114449,131574,0.0,0.0,17.24,17.621,0,0,8.86,10.57,0.0,0.0,0.009,0.081,0
midband-walk,114,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,103893,128605,0.0,0.0,17.365,17.62,18,0,8.22,10.44,0.0,0.0,0.005,0.029,0
midband-walk,114,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,79946.895,99933.667,79946.895,0.0,0.0,147881,98762,0.0,0.0,17.749,17.863,14,0,8.58,9.65,0.0,0.0,0.107,0.021,1
midband-walk,115,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,167744,164090,0.0,0.0,17.932,17.881,0,0,7.77,12.93,0.0,0.0,0.063,0.009,0
midband-walk,115,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,150694,137422,0.0,0.0,17.339,17.75,0,0,7.98,12.55,0.0,0.0,0.832,0.009,1
midband-walk,115,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,108195,112973,0.0,0.0,17.673,17.89,0,11,8.36,11.18,0.0,0.0,0.011,0.017,1
midband-walk,115,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,136563,136190,0.0,0.0,17.588,17.678,0,0,7.7,11.21,0.0,0.0,0.017,0.009,0
midband-walk,115,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,134691,98759,0.0,0.0,17.724,17.014,0,0,7.31,9.25,0.0,0.0,0.011,0.011,1
midband-walk,115,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,40019.251,40019.251,40019.251,99933.667,0.0,0.0,92147,93230,0.0,-59914.416,17.526,15.886,0,0,8.25,9.28,0.0,0.0,0.013,0.0,0
midband-walk,115,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,124933,136646,0.0,0.0,17.733,17.76,0,10,8.52,11.04,0.0,0.0,0.007,0.024,0
midband-walk,115,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,140746,123456,0.0,0.0,17.893,17.611,0,0,6.69,12.42,0.0,0.0,0.007,0.018,1
midband-walk,115,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,97395,126411,0.0,0.0,16.746,17.947,0,0,8.83,13.36,0.0,0.0,0.009,0.015,0
midband-walk,115,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,102233,131755,0.0,0.0,17.287,17.916,18,0,8.18,10.65,0.0,0.0,0.012,0.012,0
midband-walk,115,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,150270,131967,0.0,0.0,17.89,17.668,14,0,8.52,10.3,0.0,0.0,0.005,0.023,1
midband-walk,116,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,167975,168951,0.0,0.0,17.811,17.458,0,0,7.77,13.03,0.0,0.0,0.009,0.013,0
midband-walk,116,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,140815,143750,0.0,0.0,17.389,17.953,0,0,7.98,12.49,0.0,0.0,0.011,0.011,0
midband-walk,116,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,106756,127790,0.0,0.0,17.635,17.692,0,11,8.38,11.33,0.0,0.0,0.01,0.052,0
midband-walk,116,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,138349,132283,0.0,0.0,17.91,17.682,0,0,7.7,11.24,0.0,0.0,0.009,0.013,0
midband-walk,116,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,40019.251,99933.667,40019.251,0.0,0.0,137178,91328,0.0,0.0,17.818,16.785,0,0,7.37,9.28,0.0,0.0,0.009,0.249,1
midband-walk,116,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,40019.251,99933.667,40019.251,99933.667,0.0,0.0,102176,144339,0.0,0.0,17.901,17.573,0,10,8.17,11.24,0.0,0.0,0.008,0.015,0
midband-walk,116,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,122670,124795,0.0,0.0,17.686,17.674,0,0,8.44,12.31,0.0,0.0,0.007,0.009,0
midband-walk,116,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,131612,118041,0.0,0.0,17.696,17.763,0,0,6.7,13.45,0.0,0.0,0.008,0.03,1
midband-walk,116,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,78797,119528,0.0,0.0,15.681,17.925,0,0,8.97,10.8,0.0,0.0,0.015,0.052,0
midband-walk,116,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,104124,134003,0.0,0.0,17.32,17.636,18,0,8.14,10.29,0.0,0.0,0.013,0.024,0
midband-walk,116,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,79946.895,99933.667,79946.895,0.0,0.0,157336,109623,0.0,0.0,17.765,17.876,14,0,8.51,9.52,0.0,0.0,0.061,0.011,1
midband-walk,117,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,147446,167769,0.0,0.0,17.66,17.867,0,0,7.72,13.0,0.0,0.0,0.063,0.041,0
midband-walk,117,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,132031,149806,0.0,0.0,17.655,17.797,0,0,8.01,12.54,0.0,0.0,0.009,0.01,0
midband-walk,117,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,119522,115566,0.0,0.0,17.73,17.411,0,11,8.37,11.28,0.0,0.0,0.008,0.012,1
midband-walk,117,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,134605,132894,0.0,0.0,17.697,17.662,0,0,7.75,11.17,0.0,0.0,0.034,0.028,0
midband-walk,117,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,40019.251,99933.667,40019.251,0.0,0.0,131997,89602,0.0,0.0,17.615,17.808,0,0,7.39,9.37,0.0,0.0,0.009,0.04,1
midband-walk,117,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,40019.251,99933.667,40019.251,99933.667,0.0,0.0,106139,149879,0.0,0.0,17.776,17.619,0,10,8.07,11.26,0.0,0.0,0.006,0.011,0
midband-walk,117,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,128185,123592,0.0,0.0,17.889,17.592,0,0,8.46,12.37,0.0,0.0,0.012,0.021,0
midband-walk,117,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,129949,123773,0.0,0.0,17.991,17.749,0,0,6.7,13.46,0.0,0.0,0.008,0.019,0
midband-walk,117,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,70118,120545,0.0,0.0,14.535,17.726,0,0,8.9,10.77,0.0,0.0,0.009,0.023,0
midband-walk,117,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,116093,135414,0.0,0.0,17.764,17.661,18,0,8.2,10.31,0.0,0.0,0.016,0.013,0
midband-walk,117,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,79946.895,99933.667,79946.895,0.0,0.0,165080,109954,0.0,0.0,17.609,17.74,14,0,8.46,9.77,0.0,0.0,0.009,0.013,1
midband-walk,118,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,143171,147937,0.0,0.0,17.754,17.81,0,0,7.76,13.0,0.0,0.0,0.009,0.019,0
midband-walk,118,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,129767,154324,0.0,0.0,17.928,17.578,0,0,8.01,12.38,0.0,0.0,0.009,0.009,0
midband-walk,118,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,118887,107837,0.0,0.0,17.828,17.301,0,11,8.36,11.37,0.0,0.0,0.012,0.021,1
midband-walk,118,mid-band-walk-quic-updated.csv,mid-band-walk-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,141427,127473,0.0,0.0,17.899,17.619,0,0,7.75,11.28,0.0,0.0,0.007,0.023,1
